0.013886,0.058257,0.018911,0.006105,0.2744,0.049451,0.061874,0.10023,-0.024738,0.16106,0.0063959,-0.60797,-0.0034476,0.27024,-0.014167,-0.012565,-0.046018,-0.035873,0.20473,0.029963
0.020649,0.065256,0.032095,0.0038953,0.35827,0.076041,0.12422,0.16895,0.0020498,0.22966,0.013987,-0.57473,-0.010635,0.35309,0.017198,-0.0075795,-0.056848,-0.05023,0.23831,0.0028013
0.034858,0.11705,0.064042,-0.012627,0.4989,0.11192,0.13262,0.18214,-0.020798,0.28409,0.0010738,-0.77016,0.0083182,0.47996,0.013352,0.016105,-0.052076,-0.073674,0.34589,0.025393
0.010282,0.1015,0.026277,-0.0010517,0.27318,0.057639,0.19957,0.22786,0.0076725,0.27793,0.0092011,-0.38344,0.0096373,0.24791,0.031375,0.0067087,-0.038672,-0.030379,0.183,0.029849
0.013664,0.098359,0.027918,-0.014494,0.49422,0.097327,0.093191,0.18076,-0.011521,0.24018,0.022658,-1.0984,-0.0070316,0.48812,-0.023519,0.0061211,-0.066921,-0.087832,0.34031,0.019619
-0.010659,0.073983,-0.0038453,0.016918,-0.045539,-0.01798,0.23529,0.20894,-0.0064351,0.28014,-0.01118,0.063893,0.0020516,-0.041665,0.090737,0.0086392,0.013443,0.0078199,-0.046083,-0.0082496
-0.016041,-0.026356,-0.093702,0.0038976,-0.26796,-0.065122,-0.10242,-0.033514,0.0086979,-0.046191,-0.010204,-0.56229,-0.00067676,-0.25053,-0.058947,0.0077832,-0.045709,-0.049905,-0.18032,-0.010373
0.024649,-0.038758,0.01844,0.016432,0.24195,0.048016,-0.23075,-0.14758,0.0018744,-0.21712,-0.00044945,-0.5621,0.0056677,0.25203,-0.10678,-0.00019158,-0.048405,-0.032537,0.18519,-0.0025337
0.0091156,0.084673,0.055585,0.0016129,0.1596,0.0087203,0.17395,0.16997,-0.0015663,0.2118,0.028282,0.16531,0.007189,0.15061,0.07094,0.0091059,0.010127,0.00052251,0.11256,0.0049226
-0.014708,0.020586,-0.12448,-0.011783,-0.12176,-0.011857,0.016906,0.10316,-0.002731,0.14358,-0.001998,-1.0564,-0.00055335,-0.14167,-0.044771,-0.00094397,-0.086538,-0.061929,-0.090937,-0.01572
-0.028802,-0.033394,-0.020642,0.019357,-0.18866,-0.028124,-0.053812,-0.063488,0.003799,-0.121,0.0011631,0.43901,0.0009955,-0.18317,0.001752,-0.0098473,0.032615,0.047481,-0.13992,0.0059483
-0.015363,-0.059409,-0.14281,0.024846,-0.30962,-0.054755,-0.19515,-0.12248,0.0044009,-0.16155,-0.0050481,-0.7776,0.0044616,-0.28501,-0.12822,0.00039211,-0.059569,-0.05042,-0.21361,-0.0018644
-0.00068021,-0.063552,-0.023168,-0.0019156,0.069629,0.008647,-0.24902,-0.15721,0.0069724,-0.23699,-0.022146,-0.68652,0.0089119,0.057213,-0.12636,-0.0015311,-0.073907,-0.044453,0.050702,0.0017841
0.032451,0.053624,0.091641,0.00060755,0.47857,0.088019,0.049124,0.044931,0.0045575,0.092711,0.0085263,-0.094259,0.004948,0.45316,0.0048117,0.013831,-0.017374,-0.012486,0.32609,0.026612
0.010855,0.089817,-0.019281,0.0035949,0.15628,0.064821,0.15818,0.19849,0.020551,0.26801,-0.0095014,-0.72203,0.0037099,0.13145,0.014147,-0.0041196,-0.072404,-0.058218,0.12236,0.0055503
0.0044818,0.053956,-0.014518,0.006954,0.059455,0.0040278,0.051126,0.1062,0.0012236,0.11465,-0.010752,-0.52501,0.0042997,0.057292,-0.010631,-0.0038292,-0.064419,-0.036226,0.035148,-0.005503
-0.011732,0.00858,-0.0050032,-0.0010748,0.16702,0.037453,-0.0018629,0.041216,-0.0036785,0.051311,0.010405,-0.45721,-0.00046826,0.13595,-0.00028736,0.0010712,-0.048213,-0.044421,0.10452,0.0059665
0.027294,0.037626,0.034282,-0.012436,0.28039,0.073187,0.067417,0.10068,-0.0049871,0.15788,0.013057,-0.5206,0.00026377,0.28065,0.00091568,-0.017579,-0.033017,-0.060207,0.20339,0.008872
0.032092,0.092378,0.036949,0.0073355,0.42602,0.067513,0.1146,0.17229,-0.0044734,0.23516,0.01001,-0.64325,0.0048654,0.38337,0.020585,-0.011072,-0.076175,-0.049256,0.27541,0.023719
0.042761,0.10809,0.052956,0.0077517,0.47737,0.1033,0.14424,0.19225,0.017053,0.26939,0.0024622,-0.67097,0.0054053,0.44559,0.0037285,0.00056919,-0.067127,-0.052838,0.33859,0.027909
0.049016,0.10273,0.037336,-0.0032846,0.40448,0.082301,0.17446,0.21832,-0.0010539,0.27174,0.0174,-0.57869,-0.013452,0.38378,0.028998,0.010661,-0.039762,-0.053502,0.29601,0.0078805
0.027512,0.11505,0.065831,0.019717,0.53023,0.12155,0.15869,0.20442,0.0032763,0.29785,-0.0079981,-0.82459,-0.028266,0.51777,0.00059103,0.014841,-0.047607,-0.047433,0.38948,0.02678
0.011587,0.094503,-0.0032787,-0.00033797,0.086647,0.029133,0.21411,0.19446,-0.0057961,0.28018,-0.0020508,-0.17537,0.011416,0.098053,0.0652,0.00048353,-0.026687,-0.032483,0.072065,-0.0086637
-0.0096681,0.00027447,-0.054953,0.0063388,0.010878,-0.013292,-0.022819,0.070877,0.0016112,0.10457,-0.00085234,-0.94204,0.0031039,0.019525,-0.052987,-0.0062909,-0.077122,-0.07873,0.028445,-0.012942
-0.019384,-0.0031668,-0.018733,-0.011106,-0.12011,-0.034997,0.028411,0.013125,-0.0031532,0.059175,-0.0034439,0.078668,-0.0067448,-0.10236,0.019561,-0.0048829,0.012624,0.010706,-0.085531,-0.00021091
-0.0046595,-0.037344,-0.10263,0.0070588,-0.081934,-0.00065589,-0.15254,-0.078865,0.000829,-0.11721,-0.012851,-0.69676,-0.015496,-0.10953,-0.091956,0.0002229,-0.066201,-0.048403,-0.068713,0.008288
0.0071955,-0.020162,0.042934,-0.0021446,0.32183,0.080317,-0.11636,-0.05927,-0.013038,-0.071516,-0.00038102,-0.42776,-0.018214,0.33952,-0.05982,-0.0067116,-0.037234,-0.035058,0.23816,0.019774
0.021818,0.090086,0.041389,-0.00037749,0.20421,0.049798,0.1686,0.16665,-0.01261,0.26227,-0.0070126,-0.25185,-0.0039029,0.196,0.054502,0.0013222,-0.021446,-0.017652,0.13848,0.014211
0.025083,0.07592,-0.00079528,-0.0071345,0.30611,0.067965,0.051944,0.12655,0.0020591,0.18087,0.013188,-1.0685,0.0015413,0.29868,-0.038582,0.00033976,-0.095712,-0.085335,0.23135,0.017591
0.0041221,0.078405,0.0023157,-0.0077712,0.014462,0.025586,0.17523,0.17698,-0.005716,0.23631,-0.013296,-0.088067,-0.0028299,0.0056635,0.042876,-0.018279,-0.01708,-0.0092677,0.0008576,-0.0074064
-0.013454,-0.0062063,-0.091358,0.023244,-0.10993,-0.039714,-0.075497,0.004192,-0.0021199,-0.010626,0.00011181,-0.67588,0.028059,-0.10654,-0.068907,-0.020881,-0.034277,-0.072162,-0.05278,0.0062967
0.0017957,-0.0039182,0.033515,0.002352,0.22805,0.04499,-0.11136,-0.052165,-0.0033767,-0.095304,0.0067395,-0.26079,0.0032655,0.24943,-0.053595,0.0032792,-0.028209,-0.019436,0.16455,0.0066874
0.017619,0.07322,0.019428,0.0096306,0.18589,0.036846,0.1237,0.15361,-0.0031238,0.18963,0.014435,-0.36112,0.015207,0.17259,0.038653,-0.012773,-0.02534,-0.033021,0.14454,0.00054629
0.023541,0.06191,-0.00016963,-0.020733,0.28042,0.058206,0.054265,0.10561,-0.0075321,0.16738,0.001084,-0.84861,0.0029433,0.26582,-0.027289,-0.0077762,-0.078913,-0.055115,0.19462,0.022558
0.019526,0.072837,0.0033409,-0.0079618,0.16545,0.051718,0.14062,0.15302,-0.015506,0.23199,0.0085558,-0.30543,-0.0054035,0.15875,0.020722,0.01441,-0.040797,-0.023271,0.12987,-0.0057379
0.017839,0.037401,-0.006091,0.019175,0.26623,0.046506,0.034446,0.11009,-0.014449,0.15889,0.011009,-0.92426,-0.0078528,0.24549,-0.022318,-0.013376,-0.077334,-0.076311,0.15983,0.021736
0.022078,0.057738,0.015657,0.0019956,0.0753,0.022686,0.145,0.14076,0.0072398,0.22261,0.010374,-0.18974,-0.0093563,0.05714,0.042157,-0.0037893,-0.0070141,-0.031461,0.061813,0.015158
0.0049245,0.037593,-0.051844,-0.021057,0.03725,0.021355,-0.030548,0.054784,0.00028862,0.066993,0.0072487,-0.79266,0.0090402,0.020352,-0.058859,0.0048553,-0.074532,-0.053447,0.027444,0.019441
-0.016859,0.0039833,0.023175,0.010058,0.074106,0.034941,0.013362,0.028475,-0.002473,0.050589,-0.0026334,-0.10619,0.0088997,0.08221,-0.0076702,0.0054046,0.0027604,0.0042958,0.057619,-0.0027161
0.0077011,0.024372,-0.036606,-0.0056008,0.085411,0.024152,-0.01044,0.034921,-0.012871,0.075665,-0.010039,-0.69482,0.0015287,0.078333,-0.057431,-0.0023642,-0.037208,-0.049496,0.070348,-0.019855
0.025772,0.035689,0.023218,0.012578,0.1645,0.038106,0.041614,0.06169,-0.0091312,0.094207,0.0093678,-0.23698,0.014765,0.1552,-0.010645,-0.011914,-0.036866,-0.012949,0.12582,-0.012581
0.025364,0.044733,0.010878,0.0075953,0.2113,0.033667,0.022511,0.11817,-0.0053746,0.16349,0.01729,-0.71721,-0.011899,0.18512,-0.011382,-0.015065,-0.066069,-0.061148,0.13758,-0.013068
-0.0016741,0.071653,0.030017,-0.00063246,0.23901,0.036121,0.12132,0.15461,-0.012188,0.19218,0.010601,-0.41147,0.01029,0.2131,0.022024,-0.004635,-0.048401,-0.021988,0.14241,0.03595
0.027952,0.079704,-0.0069428,0.02163,0.36004,0.059706,0.082154,0.12806,-0.017618,0.1933,0.015435,-0.82753,-0.021296,0.32407,-0.015611,0.0055974,-0.065957,-0.066798,0.26048,0.011379
0.028167,0.085572,0.029668,0.0030369,0.2771,0.049862,0.15809,0.19921,0.015803,0.25312,-7.4663e-05,-0.40302,-0.0028205,0.27611,0.042088,-0.018903,-0.025789,-0.04283,0.19722,0.018094
0.033872,0.094079,0.017622,0.0022964,0.47657,0.098156,0.083812,0.16582,-0.0032584,0.2375,0.0062912,-1.0363,-0.0091098,0.46221,-0.031282,0.013901,-0.088417,-0.08356,0.33946,0.0022497
0.0011885,0.098694,0.011962,-0.0012539,0.037114,0.0023982,0.22732,0.21932,-0.0018275,0.27947,-0.017338,-0.01883,0.0019012,0.023902,0.068757,-0.003787,-0.003213,0.0010459,0.032015,-0.01226
-0.0082377,-0.0061213,-0.091307,0.014657,-0.18991,-0.022143,-0.044817,0.011993,-0.011517,0.032455,0.0076756,-0.78179,-0.0084212,-0.17246,-0.065783,0.0054332,-0.069124,-0.060306,-0.12097,0.013335
0.030522,-0.046889,0.024131,0.0083777,0.20077,0.034507,-0.14052,-0.12587,0.0077835,-0.16793,-0.0044236,-0.14338,-0.010454,0.16867,-0.059915,-0.013398,-0.0097544,-0.010761,0.11986,-0.0043562
0.026734,0.045258,0.018723,0.00081695,0.12474,0.020683,0.077422,0.13381,-0.0062712,0.15291,0.0028759,-0.34827,-0.0086163,0.11933,0.020207,-0.00011598,-0.020604,-0.013198,0.082052,-0.0017119
0.0049862,0.040572,-0.01398,0.0021411,0.17892,0.046046,0.014652,0.080799,-0.012136,0.10334,-0.001473,-0.7183,-0.0059298,0.18396,-0.032745,-0.0097847,-0.058664,-0.059965,0.1357,0.016563
0.015926,0.048807,0.014973,0.0059245,0.19358,0.045509,0.10768,0.10693,0.010945,0.18351,0.01259,-0.33218,0.0062489,0.1921,0.019832,-0.013287,-0.020725,-0.03952,0.14319,0.012764
0.0012299,0.06556,-0.0076417,0.012332,0.29606,0.059064,0.058883,0.12363,0.0028416,0.17117,0.016702,-0.84057,0.00167,0.28424,-0.032823,-0.01577,-0.076458,-0.055723,0.21054,-0.0015169
0.027878,0.076196,0.0083521,0.0070319,0.20378,0.050614,0.14261,0.18107,0.0036272,0.23314,-0.0016625,-0.34438,0.005332,0.1888,0.0509,-0.015367,-0.039956,-0.051654,0.1237,0.0065923
0.037775,0.070547,-0.0077719,0.012273,0.31048,0.0533,0.043489,0.12435,-0.0211,0.17226,-0.015067,-0.96204,0.018805,0.31043,-0.029414,0.013468,-0.093036,-0.078874,0.23139,0.021169
0.0011883,0.070984,0.0096767,0.0040185,0.12674,0.032178,0.16728,0.18563,-0.017699,0.24534,0.0078146,-0.20493,-0.003848,0.10623,0.068154,0.0066999,-0.011391,-0.024778,0.087277,0.0024907
0.016075,0.039488,-0.043946,0.0073666,0.055782,0.014461,-0.0017669,0.080909,-0.011853,0.080783,0.0091557,-0.8927,-0.001463,0.050755,-0.034776,-0.0018657,-0.074635,-0.061812,0.061061,-0.0043542
-0.010403,0.029161,-0.0095682,0.011336,-0.066336,0.0049147,0.065083,0.058243,-0.0024384,0.053615,-0.0034321,-0.016311,-0.0060028,-0.049091,-0.0039711,0.0046629,-0.014526,0.0046686,-0.037821,-0.00094197
-0.0055239,-0.0018043,-0.061934,-0.010128,-0.030112,-0.0083547,-0.12659,-0.052125,0.0010553,-0.054474,-0.0060738,-0.66746,0.0075681,-0.047034,-0.079665,-0.0043791,-0.048325,-0.039969,-0.040887,-0.0018726
0.036212,0.025235,0.062231,-0.0026548,0.32516,0.061815,-0.04262,-0.03493,0.0092064,-0.027397,-0.0010527,-0.30889,-0.0096975,0.30029,-0.036306,-0.011477,-0.046662,-0.020127,0.218,0.004746
0.010105,0.083785,0.027914,0.014831,0.22263,0.069576,0.14758,0.18365,0.015999,0.24427,0.0020121,-0.44172,0.014786,0.21392,0.037062,0.0038137,-0.024284,-0.047044,0.15108,0.0013923
0.01999,0.067167,0.035269,-0.0072686,0.37151,0.068776,0.060268,0.13209,-0.0016265,0.19944,0.016431,-0.91626,0.0016769,0.37488,-0.019332,-0.0036343,-0.085021,-0.063763,0.26158,0.016887
0.02059,0.094133,0.044909,-0.0089229,0.19864,0.036862,0.17369,0.18411,0.0058951,0.27674,0.0029711,-0.2443,0.0066189,0.19142,0.07014,0.0048373,-0.019997,-0.031377,0.11939,0.013609
0.011195,0.033458,-0.019042,-0.011438,0.2712,0.061462,0.026045,0.12896,0.0091569,0.15952,0.010041,-1.0786,-0.0019837,0.25532,-0.046251,0.0032147,-0.067153,-0.089232,0.18856,-0.0016426
0.0079415,0.054172,-0.01898,0.010573,-0.047497,-0.00014716,0.15834,0.14629,0.0084285,0.22116,0.0004443,-0.046499,0.007642,-0.035231,0.057975,0.00065854,-0.015863,-0.024212,-0.031068,-0.0021711
0.00082925,-0.011632,-0.066976,-0.034919,-0.1092,-0.016098,-0.085389,-0.028198,-0.016563,-0.046218,0.002143,-0.5917,-0.012619,-0.10717,-0.059596,-0.020264,-0.024898,-0.035929,-0.089184,-0.011112
0.022016,-0.0075327,0.026456,-0.0070893,0.29853,0.069193,-0.10473,-0.088202,0.011384,-0.082682,0.013764,-0.42249,0.00045299,0.31588,-0.065457,0.013971,-0.029612,-0.048276,0.2041,0.012328
0.021774,0.090501,0.027213,-0.013707,0.19434,0.054648,0.18078,0.15874,0.0014304,0.24511,-0.0044609,-0.22082,-0.0090989,0.21006,0.065755,0.0023929,-0.026755,-0.019,0.13858,0.029109
0.01724,0.061336,-0.01489,0.0048969,0.27646,0.054686,0.033635,0.13867,0.0053387,0.19704,-0.0052024,-1.0619,-0.011417,0.23989,-0.043949,0.0071961,-0.084435,-0.072042,0.19864,-0.0097492
0.0016396,0.059255,-0.015046,0.00090975,-0.025821,-0.0059133,0.17709,0.14726,0.0051663,0.22636,-0.0024209,-0.06867,-0.0031566,-0.042287,0.071398,-0.015477,0.00029798,-0.013169,-0.032265,-0.0081369
-0.012409,-0.018319,-0.066131,0.0070362,-0.12241,-0.018267,-0.092399,-0.022431,-0.0095271,-0.054155,0.00064397,-0.60599,-0.00011934,-0.093814,-0.066087,0.0074375,-0.043214,-0.068449,-0.06939,-0.012168
0.025624,-0.012888,0.027982,-0.020856,0.2868,0.06356,-0.10519,-0.054906,0.0028082,-0.10524,0.0039301,-0.39348,-0.004564,0.28899,-0.06567,0.0040472,-0.030564,-0.008995,0.21186,0.015146
0.033849,0.069159,0.026618,-0.029543,0.19544,0.063358,0.15073,0.17841,-0.020141,0.24188,-0.0075632,-0.26277,0.0093429,0.20881,0.05014,0.020465,-0.036196,-0.038253,0.15517,0.010105
0.0277,0.089737,-0.018585,0.010133,0.31347,0.065,0.037809,0.13085,0.0081358,0.20963,0.0064736,-1.0176,0.014254,0.30288,-0.06132,-0.0049962,-0.084975,-0.078941,0.2238,0.0038418
-0.011447,0.064817,-0.0056314,0.00020496,0.02823,0.0022426,0.1771,0.19492,-0.0068564,0.24073,0.022855,-0.12041,0.00031106,0.022928,0.03989,-0.019167,-0.01357,-0.017158,0.032619,0.020652
0.007417,0.023041,-0.058248,0.008807,-0.056059,-0.012745,-0.053655,0.021118,-0.016908,0.03152,0.011723,-0.77878,-0.0034842,-0.042792,-0.066734,0.0083753,-0.060491,-0.044774,-0.023643,-0.022323
0.01354,-0.010266,0.013551,0.0011549,0.14566,0.022523,-0.04632,-0.048308,-0.0059727,-0.026355,-0.015727,-0.14836,-0.0070459,0.14399,-0.016559,0.0065892,-0.014151,-0.01068,0.10729,-0.00085639
0.0076198,0.029335,-0.0083185,-0.0020553,0.1454,0.010363,0.037124,0.082673,-0.0046784,0.13857,-0.0085225,-0.55187,0.0011365,0.12524,-0.020588,-0.013456,-0.063558,-0.041179,0.071524,0.0046867
0.020223,0.04145,0.0029753,0.0070133,0.21061,0.043122,0.048169,0.087441,-0.014134,0.11534,-0.0053077,-0.49783,0.015533,0.19397,-0.015709,-0.0044783,-0.045228,-0.048167,0.15043,0.019172
0.028386,0.066767,0.011889,0.00046716,0.32964,0.056951,0.07726,0.11715,-0.00097029,0.19881,0.0073703,-0.62967,0.020724,0.31763,-0.012412,0.0072821,-0.053609,-0.043336,0.22264,0.012139
0.026208,0.095767,0.047408,0.013306,0.40635,0.061896,0.1387,0.18628,0.0052961,0.2649,-0.00094353,-0.64704,-0.017004,0.40822,0.0108,-0.001445,-0.049649,-0.053838,0.28605,0.020272
0.01877,0.099788,0.043533,0.012481,0.48675,0.10172,0.16482,0.20692,0.012506,0.30926,0.0071251,-0.67658,0.0055591,0.44403,-0.0042585,-0.0030116,-0.062395,-0.053088,0.3364,0.009516
0.036452,0.10976,0.059851,0.011765,0.41449,0.088758,0.17054,0.21156,-0.0017862,0.30183,-0.0037955,-0.54986,-0.0042745,0.37314,0.057557,-0.012669,-0.053477,-0.041185,0.28601,0.0069707
0.032829,0.11578,0.055361,-0.003734,0.56895,0.10179,0.15515,0.19592,0.0043887,0.27953,0.0027561,-0.85359,0.0084814,0.53363,0.013705,-0.0051532,-0.072621,-0.088156,0.39347,0.0086323
0.011329,0.091535,-0.0017014,-0.016135,0.040207,0.025333,0.20051,0.21735,-0.0087577,0.2929,-0.0098632,-0.07741,0.027947,0.043719,0.066424,-0.0056146,-0.0096118,0.0048639,0.026791,0.007868
0.0048634,0.010912,-0.086811,-0.015043,-0.096631,-0.017088,-0.04686,0.028173,0.0021503,0.037098,0.012765,-0.78404,0.0014173,-0.12199,-0.064968,0.0014351,-0.057376,-0.053464,-0.06983,0.0037767
0.011304,-0.01051,0.024896,-0.010534,0.11447,0.0094901,-0.086948,-0.062121,0.0049979,-0.10774,-0.0050958,-0.049827,0.0015417,0.11203,-0.050469,0.0091877,0.0017129,-0.012694,0.088851,-0.013641
0.019514,0.035943,-0.0038423,0.009514,0.10185,0.02542,0.03237,0.081537,-0.012985,0.11739,0.019057,-0.5203,-0.015035,0.093962,-0.024772,-0.006686,-0.045833,-0.054799,0.080842,0.0018391
0.0041787,0.046708,0.012175,0.0034081,0.22346,0.036729,0.042968,0.080325,-0.019746,0.10051,-0.0045944,-0.50033,0.0087316,0.20373,-0.010718,-0.0060936,-0.038125,-0.016921,0.13701,0.010171
0.03505,0.064957,0.028584,-0.010927,0.33747,0.075894,0.07888,0.14685,-0.020842,0.1864,-0.00052899,-0.57681,0.0036286,0.31142,-0.0072247,-0.015628,-0.073644,-0.05988,0.23011,-0.0015101
0.042036,0.096993,0.056889,-0.0068379,0.41548,0.091066,0.14746,0.17808,0.007772,0.25983,-0.0057771,-0.69038,-0.004792,0.41571,0.0049808,-0.00084279,-0.057348,-0.05635,0.3193,0.023815
0.038968,0.11374,0.03335,-0.012294,0.40403,0.093905,0.18061,0.21337,0.013517,0.30907,-0.003344,-0.56103,0.015498,0.38885,0.049812,-0.0092211,-0.034821,-0.05724,0.30529,0.020587
0.035961,0.1087,0.072059,0.0015507,0.5551,0.10244,0.12545,0.21906,0.014047,0.29763,-0.0097456,-0.83336,0.017074,0.53196,-0.0080494,-0.0084902,-0.078662,-0.070149,0.35488,0.012367
0.0059485,0.089378,0.016765,-0.0036585,0.098218,0.011724,0.22901,0.21458,0.0043712,0.2848,0.0039719,-0.1705,0.018518,0.11588,0.067219,6.4242e-06,-0.020325,-0.031308,0.059592,0.018122
-0.0040698,0.036453,-0.064948,-0.001316,0.073222,0.026892,-0.013274,0.084763,0.0096483,0.1031,-0.015349,-0.9745,0.0011704,0.057206,-0.045299,0.0057348,-0.078207,-0.07805,0.054591,0.015678
-0.020185,0.0027121,-0.034932,-0.0068411,-0.13435,-0.011935,0.057095,0.037273,0.01488,0.064608,0.0080557,0.070753,0.0033077,-0.13846,0.038467,0.0015673,0.021855,0.0092509,-0.088532,0.011272
-0.0071145,-0.043045,-0.078918,0.0061051,-0.1055,-0.011528,-0.15673,-0.090696,0.0022561,-0.1418,-0.0012216,-0.63273,0.0092741,-0.10201,-0.088624,-0.003147,-0.048501,-0.044109,-0.069223,-0.0049141
0.026074,0.0025959,0.041843,-0.010149,0.35556,0.082964,-0.097079,-0.039667,0.0081852,-0.075788,-0.0055969,-0.47555,0.0047527,0.35693,-0.073087,7.0438e-06,-0.035406,-0.031174,0.24991,0.013736
0.021033,0.09737,0.0261,0.017002,0.20517,0.053524,0.19339,0.18518,-0.0057655,0.26023,0.004466,-0.19939,0.0088097,0.20173,0.068599,0.0066832,-0.034486,-0.019769,0.13869,0.0053837
0.010736,0.077102,0.0098946,-0.014581,0.31264,0.038143,0.037169,0.13054,-0.0055621,0.18125,-0.0074995,-1.1489,6.8971e-05,0.28358,-0.050532,0.0060355,-0.10204,-0.099403,0.22195,0.010577
0.0048368,0.060077,-0.01492,0.00041608,-0.055875,-0.01267,0.17575,0.17073,0.0011649,0.23905,0.0051113,-0.022929,0.010385,-0.064929,0.069752,0.0016306,0.0061861,-0.0017041,-0.020549,0.0075601
0.002166,-0.013607,-0.070348,-0.0041028,-0.15465,-0.018462,-0.090701,-0.032136,-0.0010699,-0.041767,0.0012192,-0.56952,0.011405,-0.13824,-0.062389,-0.0026575,-0.046495,-0.037518,-0.092921,-0.012364
0.018853,-0.0323,0.039169,0.010341,0.30224,0.0438,-0.1421,-0.092648,-0.0070255,-0.1229,0.0048279,-0.50287,-0.023063,0.29514,-0.082686,0.0085091,-0.040036,-0.031564,0.22059,0.010381
0.02753,0.072615,0.052226,0.012717,0.21155,0.052137,0.19736,0.16686,0.0035915,0.23725,-0.00031834,-0.09201,0.0013025,0.18238,0.053368,-0.0052629,-0.032765,-0.0055889,0.12683,0.014976
0.0072652,0.052277,-0.05796,-0.0058497,0.13281,0.042697,0.026195,0.10276,-0.00054911,0.15512,0.0071128,-1.1066,-0.0034627,0.12232,-0.053024,-0.0038776,-0.082413,-0.10062,0.086781,0.012578
-0.02644,0.0036717,-0.057983,-0.0039754,-0.23993,-0.055754,0.10009,0.088295,-0.0031987,0.12498,-0.0014691,0.11823,-0.00028706,-0.26416,0.053117,-0.0024865,0.0047719,-0.017933,-0.18163,-0.011033
0.0069933,-0.062834,-0.034672,-0.0014588,0.014225,-0.018995,-0.21294,-0.16204,0.0038397,-0.21576,-0.0050352,-0.46564,-0.01708,-0.0012074,-0.11919,-0.0049879,-0.03044,-0.043892,-0.0084245,-0.010592
0.04051,0.031843,0.065296,-0.011465,0.52316,0.10296,-0.061641,-0.01521,-0.018466,-0.0076005,0.0033164,-0.5479,-0.0059792,0.50927,-0.042539,-0.0071,-0.028023,-0.057374,0.36641,0.020869
